[Message:   BepInEx] BepInEx 5.4.23.2 - EscapeFromTarkov (5/2/2026 1:35:53 PM)
[Info   :   BepInEx] Running under Unity v0.16.9.4008
[Info   :   BepInEx] CLR runtime version: 4.0.30319.42000
[Info   :   BepInEx] Supports SRE: True
[Info   :   BepInEx] System platform: Bits64, Windows
[Message:   BepInEx] Preloader started
[Info   :   BepInEx] Loaded 1 patcher method from [BepInEx.Preloader 5.4.23.2]
[Info   :   BepInEx] Loaded 1 patcher method from [BlackDiv 1.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [FSO.NorvinskSection1.Prepatch 1.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [IcyClawz.CustomInteractions.Prepatch 1.8.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [MoreBotsPrepatch 1.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [RUAFComeHome 1.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [SkillsExtended_PrePatch 2.2.1.0]
[Info   :   BepInEx] Loaded 1 patcher method from [spt-prepatch 4.0.13.0]
[Info   :   BepInEx] Loaded 1 patcher method from [UNTARGHPrepatch 1.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [UnityToolkit-Prepatcher 0.0.0.0]
[Info   :   BepInEx] Loaded 1 patcher method from [WTT-ContentBackportPatcher 1.0.7.0]
[Info   :   BepInEx] 11 patcher plugins loaded
[Info   :   BepInEx] Patching [UnityEngine.CoreModule] with [BepInEx.Chainloader]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [BlackDiv.Prepatch.WildSpawnTypePatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [FSO.NorvinskSection1.Prepatch.WildSpawnTypePatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [IcyClawz.CustomInteractions.Prepatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [MoreBotsAPI.Prepatch.WildSpawnTypePatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [RUAFComeHome.Prepatch.WildSpawnTypePatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [SkillsExtendedPatcher]
[Info   :Skills Extended PrePatch] Patching Complete!
[Info   :   BepInEx] Patching [Assembly-CSharp] with [SPT.PrePatch.SPTPrePatcher]
[Info   :   BepInEx] Patching [System.Runtime.CompilerServices.Unsafe] with [UnityToolkit.Prepatcher.Patcher]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [Prepatch.Prepatches.CustomTypesPatch]
[Info   :   BepInEx] Patching [Assembly-CSharp] with [ContentBackportPatcher.EnvironmentUiTypePatch]
[Message:   BepInEx] Preloader finished
[Message:   BepInEx] Chainloader ready
[Message:   BepInEx] Chainloader started
[Info   :   BepInEx] 85 plugins to load
[Warning:   BepInEx] Skipping [MoreBotsAPI 2.0.1] because a newer version exists (MoreBotsAPI 2.0.1)
[Info   :   BepInEx] Loading [SPT.Custom 4.0.13]
[Info   :SPT.Custom] Loading: SPT.Custom
[Info   :ModulePatch] Enabled patch Patch_PoolManagerClass_CreateItemAsync
[Info   :ModulePatch] Enabled patch Patch_PoolManagerClass_method_2
[Info   :ModulePatch] Enabled patch Patch_AssetPoolObject_ReturnToPool
[Info   :ModulePatch] Enabled patch Patch_AssetPoolObject_OnDestroy
[Info   :ModulePatch] Enabled patch Patch_ItemUiContext_GetItemContextInteractions
[Warning:  HarmonyX] Patch_WeaponModdingScreen_method_6: You should only patch implemented methods/constructors to avoid issues. Patch the declared method void EFT.UI.ItemObserveScreen<EFT.UI.WeaponModding.WeaponModdingScreen+GClass3922, EFT.UI.WeaponModding.WeaponModdingScreen>::method_6(EFT.InventoryLogic.CompoundItem weapon) instead of void EFT.UI.ItemObserveScreen<EFT.UI.WeaponModding.WeaponModdingScreen+GClass3922, EFT.UI.WeaponModding.WeaponModdingScreen>::method_6(EFT.InventoryLogic.CompoundItem weapon).
[Info   :ModulePatch] Enabled patch Patch_WeaponModdingScreen_method_6
[Info   :ModulePatch] Enabled patch Patch_GClass2304_smethod_0
[Info   :ModulePatch] Enabled patch Patch_WeaponPreview_Class3271_method_1
[Info   :ModulePatch] Enabled patch Patch_WeaponPreview_Rotate
[Warning:  HarmonyX] Patch_WeaponModdingScreen_Close: You should only patch implemented methods/constructors to avoid issues. Patch the declared method virtual void EFT.UI.ItemObserveScreen<EFT.UI.WeaponModding.WeaponModdingScreen+GClass3922, EFT.UI.WeaponModding.WeaponModdingScreen>::Close() instead of virtual void EFT.UI.ItemObserveScreen<EFT.UI.WeaponModding.WeaponModdingScreen+GClass3922, EFT.UI.WeaponModding.WeaponModdingScreen>::Close().
[Info   :ModulePatch] Enabled patch Patch_WeaponModdingScreen_Close
[Info   :ModulePatch] Enabled patch Patch_GClass3380_smethod_2
[Info   :ModulePatch] Enabled patch Patch_GClass928_GetItemHash
[Info   :ModulePatch] Enabled patch Patch_GClass928_smethod_1
[Info   :ModulePatch] Enabled patch Patch_HotObject_SetTemperatureToRenderer
[Info   :ModulePatch] Enabled patch Patch_RainCondensator_OnEnable
[Info   :ModulePatch] Enabled patch Patch_RainCondensator_UpdateValues
[Info   :ModulePatch] Enabled patch Patch_RainCondensator_OnDisable
[Info   :ModulePatch] Enabled patch Patch_PlayerBody_SetSkin
[Info   :ModulePatch] Enabled patch Patch_LoddedSkin_Unskin
[Info   :ModulePatch] Enabled patch Patch_OverallScreen_Show
[Info   :ModulePatch] Enabled patch Patch_PlayerModelView_method_0
[Info   :ModulePatch] Enabled patch Patch_OverallScreen_Close
[Info   :   BepInEx] Loading [7Bpencil.ReduceFakeInteriorShadow 1.0.1]
[Info   :ModulePatch] Enabled patch Patch_AmbientLight_method_8
[Info   :   BepInEx] Loading [PressurePads 1.1.2]
[Info   :PressurePads] Loaded 4 device overrides
[Info   :PressurePads] PressurePads initialized
[Info   :   BepInEx] Loading [Better Thermal & Night Vision 1.3.2]
[Info   :   BepInEx] Loading [KnifeSprint 1.0.0]
[Info   :ModulePatch] Enabled patch ClampedSpeedPatch
[Info   :ModulePatch] Enabled patch ApplyMotionPatch
[Info   :KnifeSprint] KnifeSprint loaded.
[Info   :   BepInEx] Loading [LootNet 1.0.6]
[Info   :ModulePatch] Enabled patch RaidStartPatch
[Info   :ModulePatch] Enabled patch InventoryPatch
[Info   :ModulePatch] Enabled patch InventoryRemovePatch
[Info   :ModulePatch] Enabled patch InventoryScreenShowPatch
[Info   :ModulePatch] Enabled patch InventoryScreenClosePatch
[Info   :ModulePatch] Enabled patch RaidEndPatch
[Info   :ModulePatch] Enabled patch MenuScreenPatch
[Info   :   LootNet] [LootNet] Kill tracking patched across 2 type(s), death tracking across 3 type(s).
[Info   :   LootNet] LootNet v1.0.6 loaded!
[Info   :   BepInEx] Loading [acidphantasm-enablelabyrinth 1.0.2]
[Info   :ModulePatch] Enabled patch LocationSceneAwakePatch
[Info   :   BepInEx] Loading [acidphantasm-letmeout 1.0.2]
[Info   :ModulePatch] Enabled patch DisableExitsInteraction_Patch
[Info   :   BepInEx] Loading [acidphantasm-MoreTagColours 1.4.0]
[Info   :acidphantasm-MoreTagColours] [MoreTagColours] loading...
[Info   :ModulePatch] Enabled patch GetColorPatch
[Info   :ModulePatch] Enabled patch TagColorsPanelPatch
[Info   :ModulePatch] Enabled patch ResizeWindowPatch
[Info   :acidphantasm-MoreTagColours] [MoreTagColours] loaded!
[Info   :   BepInEx] Loading [acidphantasm-simpleworkoutqte 2.1.1]
[Info   :ModulePatch] Enabled patch WorkoutBehaviourPatch1
[Info   :acidphantasm-simpleworkoutqte] plugin loaded!
[Info   :   BepInEx] Loading [acidphantasm-StatTrack 2.0.0]
[Info   :acidphantasm-StatTrack] [StatTrack] loading...
[Info   :ModulePatch] Enabled patch WeaponPatch
[Info   :ModulePatch] Enabled patch WeaponOnShotPatch
[Info   :ModulePatch] Enabled patch PlayerPatch
[Info   :ModulePatch] Enabled patch GameWorldPatch
[Info   :ModulePatch] Enabled patch MenuLoadPatch
[Info   :ModulePatch] Enabled patch InsurancePatch
[Info   :acidphantasm-StatTrack] [StatTrack] loaded!
[Info   :   BepInEx] Loading [Unity Toolkit 2.0.1]
[Info   :ModulePatch] Enabled patch InjectPlayerLoopSystems
[Info   :   BepInEx] Loading [Configuration Manager 18.4]
[Info   :   BepInEx] Loading [DrakiaXYZ-BigBrain 1.4.0]
[Info   :DrakiaXYZ-BigBrain] Loading: DrakiaXYZ-BigBrain
[Info   :ModulePatch] Enabled patch BotBaseBrainActivatePatch
[Info   :ModulePatch] Enabled patch BotBrainCreateLogicNodePatch
[Info   :ModulePatch] Enabled patch BotBaseBrainUpdatePatch
[Info   :ModulePatch] Enabled patch BotAgentUpdatePatch
[Info   :ModulePatch] Enabled patch BotBaseBrainActivateLayerPatch
[Info   :ModulePatch] Enabled patch BotStandartBotBrainActivatePatch
[Info   :DrakiaXYZ-BigBrain] Completed: DrakiaXYZ-BigBrain
[Info   :   BepInEx] Loading [BlackDiv 1.1.1]
[Info   :ModulePatch] Enabled patch TarkovInitPatch
[Info   :ModulePatch] Enabled patch BDNvgPatch
[Info   :   BepInEx] Loading [Dont Shoot The Bus 1.0.0]
[Info   :Dont Shoot The Bus] Dont Shoot The Bus loaded — bots will now ignore the BTR.
[Info   :   BepInEx] Loading [Skills Extended 2.2.2]
[Info   :ModulePatch] Enabled patch UpdateWeaponsPatch
[Info   :ModulePatch] Enabled patch BuffIconShowPatch
[Info   :ModulePatch] Enabled patch SkillIconShowPatch
[Info   :ModulePatch] Enabled patch SkillPanelDisablePatch
[Info   :ModulePatch] Enabled patch MovementContextSetSpeedLimitPatch
[Info   :ModulePatch] Enabled patch DoorSoundPatch
[Info   :ModulePatch] Enabled patch GetBarterPricePatch
[Info   :ModulePatch] Enabled patch RequiredItemsCountPatch
[Info   :ModulePatch] Enabled patch MeleeSpeedPatch
[Info   :ModulePatch] Enabled patch OnEnemyKillPatch
[Info   :ModulePatch] Enabled patch OnGameStartedPatch
[Info   :ModulePatch] Enabled patch ProneMoveStatePatch
[Info   :ModulePatch] Enabled patch ProneMoveVolumePatch
[Info   :ModulePatch] Enabled patch DoorActionPatch
[Info   :ModulePatch] Enabled patch CanWalkPatch
[Info   :ModulePatch] Enabled patch HealthEffectComponentPatch
[Info   :ModulePatch] Enabled patch HealthEffectUseTimePatch
[Info   :ModulePatch] Enabled patch SpawnPatch
[Info   :ModulePatch] Enabled patch AbstractSkillClassSummaryLevelPatch
[Info   :ModulePatch] Enabled patch PersonalBuffPatch
[Info   :ModulePatch] Enabled patch PersonalBuffFullStringPatch
[Info   :ModulePatch] Enabled patch StimulatorApplyBuffPatch
[Info   :ModulePatch] Enabled patch CreatePhysicalSkillsPatch
[Info   :ModulePatch] Enabled patch SkillClassCtorPatch
[Info   :ModulePatch] Enabled patch SkillClassOnTriggerPatch
[Info   :ModulePatch] Enabled patch SkillManagerConstructorPatch
[Info   :Skills Extended PatchManager] Enabled 26 patches
[Info   :   BepInEx] Loading [Use items anywhere 1.3.2]
[Info   :ModulePatch] Enabled patch ContainerSlotsPatch
[Info   :ModulePatch] Enabled patch GetThrowablePriorityGrenadesListPatch
[Info   :ModulePatch] Enabled patch GrenadeThrowingSlotsPatch
[Info   :ModulePatch] Enabled patch IsAtBindablePlace
[Info   :ModulePatch] Enabled patch IsAtReachablePlace
[Info   :ModulePatch] Enabled patch PaymentSlotsPatch
[Info   :Use items anywhere PatchManager] Enabled 6 patches
[Info   :   BepInEx] Loading [Flexible Builds 1.2.1]
[Info   :ModulePatch] Enabled patch Patch_EditBuildScreen
[Info   :ModulePatch] Enabled patch Patch_EditBuildScreen_Awake
[Info   :ModulePatch] Enabled patch Patch_EditBuildNameWindow_Awake
[Info   :ModulePatch] Enabled patch Patch_WeaponBuild
[Info   :ModulePatch] Enabled patch Patch_WeaponBuildStorage
[Info   :ModulePatch] Enabled patch Patch_WeaponBuildStorage_AddBuild
[Info   :ModulePatch] Enabled patch Patch_Weapon
[Info   :ModulePatch] Enabled patch Patch_ItemFactory_BriefItemName
[Info   :ModulePatch] Enabled patch Patch_ItemFactory_Struct306_BriefName
[Info   :   BepInEx] Loading [PiP-Disabler 1.4.1]
[Info   :PiP-Disabler] PiP-Disabler 1.4.1 loaded.
[Info   :ModulePatch] Enabled patch OpticSightOnEnablePatch
[Info   :ModulePatch] Enabled patch OpticSightOnDisablePatch
[Info   :ModulePatch] Enabled patch TacticalRangeFinderOnEnablePatch
[Info   :ModulePatch] Enabled patch TacticalRangeFinderIgnoreLocalBodyPatch
[Info   :ModulePatch] Enabled patch ChangeAimingModePatch
[Info   :ModulePatch] Enabled patch SetScopeModePatch
[Info   :ModulePatch] Enabled patch PlayerOnSetInHandsPatch
[Info   :ModulePatch] Enabled patch PlayerSetInventoryOpenedPatch
[Info   :ModulePatch] Enabled patch OpticCameraManagerEnableOptic_NoPipPatch
[Info   :ModulePatch] Enabled patch OpticCameraManagerSetResolution_NoPipPatch
[Info   :ModulePatch] Enabled patch CameraClassOnOpticEnabled_NoPipPatch
[Info   :ModulePatch] Enabled patch MainCameraLodBiasSetByFovPatch
[Info   :ModulePatch] Enabled patch OpticComponentUpdaterCopyComponentFromOptic_DisablePiP
[Info   :ModulePatch] Enabled patch OpticComponentUpdaterLateUpdate_DisablePiP
[Info   :ModulePatch] Enabled patch OpticSightLensFade_NoPipPatch
[Info   :ModulePatch] Enabled patch PWAMethod23Patch
[Info   :ModulePatch] Enabled patch PlayerLookPatch
[Info   :ModulePatch] Enabled patch WeaponScalingPatch
[Info   :ModulePatch] Enabled patch GrassMotionVectorSuppressionPatch
[Info   :ModulePatch] Enabled patch PWAWeaponRootZOffsetPatch
[Info   :ModulePatch] Enabled patch FireModeSwitchMovementPatch
[Info   :ModulePatch] Enabled patch MagnificationSwitchMovementContextPatch
[Info   :ModulePatch] Enabled patch ModToggleTriggerMovementPatch
[Info   :ModulePatch] Enabled patch SwayVectorVelocityFovScalingPatch
[Info   :ModulePatch] Enabled patch SwayComponentVelocityFovScalingPatch
[Info   :ModulePatch] Enabled patch SpringVectorAccelerationFovScalingPatch
[Info   :ModulePatch] Enabled patch SpringComponentAccelerationFovScalingPatch
[Info   :ModulePatch] Enabled patch RecoilReturnToZeroPatch
[Info   :   BepInEx] Loading [SmoothTalker 1.2.1]
[Info   :SmoothTalker] [SmoothTalker] Fika detected — multiplayer-only filter available.
[Info   :ModulePatch] Enabled patch ShotFiredPatch
[Info   :ModulePatch] Enabled patch OnKillPatch
[Info   :ModulePatch] Enabled patch ReloadPatch
[Info   :ModulePatch] Enabled patch DryShotPatch
[Info   :ModulePatch] Enabled patch GrenadeHighThrowPatch
[Info   :ModulePatch] Enabled patch GrenadeLowThrowPatch
[Info   :ModulePatch] Enabled patch ShotAtPatch
[Info   :ModulePatch] Enabled patch FikaReloadPatch
[Info   :ModulePatch] Enabled patch ReceivePingPatch
[Info   :ModulePatch] Enabled patch ClientSendPingPatch
[Info   :ModulePatch] Enabled patch ServerSendPingPatch
[Info   :ModulePatch] Enabled patch ClientEnemySpottedPatch
[Info   :ModulePatch] Enabled patch ServerEnemySpottedPatch
[Info   :SmoothTalker] SmoothTalker v1.2.1 loaded.
[Info   :   BepInEx] Loading [FoldThatStock 0.3.0]
[Info   :FoldThatStock] FoldThatStock 0.3.0 loaded.
[Info   :   BepInEx] Loading [FSO: Norvinsk Section 1 1.0.0]
[Info   :ModulePatch] Enabled patch FsoMatchStartedPatch
[Info   :ModulePatch] Enabled patch FsoBotSpawnCatcher
[Info   :ModulePatch] Enabled patch FsoPreventEnemyController
[Info   :ModulePatch] Enabled patch FsoPreventEnemyGroup
[Warning:FSO: Norvinsk Section 1] FSO: Norvinsk Section 1 ally plugin loaded.
[Info   :   BepInEx] Loading [SPT-UseLooseLoot 1.5.1]
[Info   :ModulePatch] Enabled patch MakeFoodMedsUsablePatch
[Info   :SPT-UseLooseLoot] [UseLooseLoot] Loaded.
[Info   :   BepInEx] Loading [BringBackConcussion 1.0.3]
[Info   :ModulePatch] Enabled patch ConcussionPatch
[Info   :ModulePatch] Enabled patch OnDiedPatch
[Info   :ModulePatch] Enabled patch OnTinnitusPatch
[Info   :BringBackConcussion] Bring Back Concussion is loaded!
[Info   :   BepInEx] Loading [HeadVoiceSelector Core 1.0.6]
[Info   :ModulePatch] Enabled patch OverallScreenPatch
[Info   :   BepInEx] Loading [IcyClawz.CustomInteractions 1.8.0]
[Info   :ModulePatch] Enabled patch ItemUiContextPatch
[Info   :ModulePatch] Enabled patch InteractionButtonsContainerPatch
[Info   :   BepInEx] Loading [Janky-HollywoodFX 1.8.4]
[Info   :Janky-HollywoodFX] Loading Impacts Bundle: C:\Games\SPT\BepInEx\plugins\zzz_HollywoodFX\hollywoodfx
[Info   :   BepInEx] Loading [Janky-HollywoodGraphics 1.1.4]
[Info   :   BepInEx] Loading [Kaeno-TraderScrolling 4.0.0]
[Info   :   BepInEx] Loading [ContinuousHealing 1.4.0]
[Info   :ContinuousHealing] CH_Plugin has been loaded.
[Info   :ModulePatch] Enabled patch CH_EndHeal_Patch
[Info   :ModulePatch] Enabled patch CH_CancelHeal_Patch
[Info   :ModulePatch] Enabled patch CH_StartHeal_Patch
[Info   :   BepInEx] Loading [HandsAreNotBusy 1.6.0]
[Info   :HandsAreNotBusy] HANB_Plugin has been loaded.
[Info   :ModulePatch] Enabled patch HANB_Patch
[Info   :   BepInEx] Loading [NerfBotGrenades 1.2.0]
[Info   :NerfBotGrenades] NerfBotGrenades_Plugin has been loaded.
[Info   :ModulePatch] Enabled patch BotGrenadeController_ToThrowDirection_Patch
[Info   :   BepInEx] Loading [MadManBeavis's NarcoNet 1.0.16]
[Info   :   BepInEx] Loading [Tyfon.UIFixes 5.3.8]
[Info   :Tyfon.UIFixes] Disabling 'Standardize Grid Order'; Incompatible with Fika
[Info   :Tyfon.UIFixes] Disabling 'Modify Equipped Armor Plates In Raid'; Incompatible with Fika
[Info   :Tyfon.UIFixes] Fika detected, initializing settings sync
[Info   :ModulePatch] Enabled patch NetworkTransactionPatch
[Warning:  HarmonyX] DialogWindowPatch: You should only patch implemented methods/constructors to avoid issues. Patch the declared method virtual void EFT.UI.DialogWindow<GClass3834>::Update() instead of virtual void EFT.UI.DialogWindow<GClass3834>::Update().
[Info   :ModulePatch] Enabled patch DialogWindowPatch
[Info   :ModulePatch] Enabled patch ItemUiContextWindowPatch
[Info   :ModulePatch] Enabled patch ErrorScreenPatch
[Info   :ModulePatch] Enabled patch AddOfferPatch
[Info   :ModulePatch] Enabled patch ClickOutPatch
[Info   :ModulePatch] Enabled patch ClickOutSplitDialogPatch
[Info   :ModulePatch] Enabled patch ClickOutItemsListPatch
[Info   :ModulePatch] Enabled patch ClickOutErrorScreenPatch
[Info   :ModulePatch] Enabled patch ActuallyReadMessagesPatch
[Info   :ModulePatch] Enabled patch ReadMessagesTimerPatch
[Info   :ModulePatch] Enabled patch AttachmentsAreNewPatch
[Info   :ModulePatch] Enabled patch MenuAttachmentsAreNewPatch
[Info   :ModulePatch] Enabled patch DialogueViewAttachmentsAreNewPatch
[Info   :ModulePatch] Enabled patch UpdateCountsAfterTransferPatch
[Info   :ModulePatch] Enabled patch DialogueViewSelectedPatch
[Info   :ModulePatch] Enabled patch MenuTaskBarPatch
[Info   :ModulePatch] Enabled patch SocialNetworkDisplayPatch
[Info   :ModulePatch] Enabled patch InvokeAttachmentsChangedPatch
[Info   :ModulePatch] Enabled patch HandleExpiredMessagesPatch
[Info   :ModulePatch] Enabled patch QuestTooltipPatch
[Info   :ModulePatch] Enabled patch ArmorTooltipPatch
[Info   :ModulePatch] Enabled patch SoftArmorTooltipPatch
[Info   :ModulePatch] Enabled patch FixWeaponBindsDisplayPatch
[Info   :ModulePatch] Enabled patch BoundItemViewTextPatch
[Info   :ModulePatch] Enabled patch BindPanelTextPatch
[Info   :ModulePatch] Enabled patch RotationPatch
[Info   :ModulePatch] Enabled patch FixVisibilityPatch
[Info   :ModulePatch] Enabled patch TranslateCommandHackPatch
[Info   :ModulePatch] Enabled patch LeaveHideoutPatch
[Info   :ModulePatch] Enabled patch MoneyPatch
[Info   :ModulePatch] Enabled patch BarterPatch
[Info   :ModulePatch] Enabled patch LazyLoadPatch
[Info   :ModulePatch] Enabled patch RestoreHideoutSearchPatch
[Info   :ModulePatch] Enabled patch SaveHideoutSearchPatch
[Info   :ModulePatch] Enabled patch CloseHideoutSearchPatch
[Info   :ModulePatch] Enabled patch FastHideoutSearchPatch
[Info   :ModulePatch] Enabled patch FixHideoutSearchAgainPatch
[Info   :ModulePatch] Enabled patch CancelScrollOnMouseWheelPatch
[Info   :ModulePatch] Enabled patch BlockHideoutEnterPatch
[Info   :ModulePatch] Enabled patch SelectAreaPatch
[Info   :ModulePatch] Enabled patch ChangeLevelPatch
[Info   :ModulePatch] Enabled patch PickInitialLevelPatch
[Info   :ModulePatch] Enabled patch ClearLevelPatch
[Info   :ModulePatch] Enabled patch SaveInspectWindowSizePatch
[Info   :ModulePatch] Enabled patch AddInspectWindowButtonsPatch
[Info   :ModulePatch] Enabled patch GrowInspectWindowDescriptionPatch
[Info   :ModulePatch] Enabled patch LeftRightKeybindsPatch
[Info   :ModulePatch] Enabled patch StatFontSizePatch
[Info   :ModulePatch] Enabled patch DescriptionFontSizePatch
[Info   :ModulePatch] Enabled patch CalculateModStatsPatch
[Info   :ModulePatch] Enabled patch CompareModStatsPatch
[Info   :ModulePatch] Enabled patch AddShowHideModStatsButtonPatch
[Info   :ModulePatch] Enabled patch FormatCompactValuesPatch
[Info   :ModulePatch] Enabled patch FormatFullValuesPatch
[Info   :ModulePatch] Enabled patch FixDurabilityBarPatch
[Info   :ModulePatch] Enabled patch HighlightSlotsPatch
[Info   :ModulePatch] Enabled patch HighlightFilledSlotsPatch
[Info   :ModulePatch] Enabled patch FixTraderCompatWithPatch
[Info   :ModulePatch] Enabled patch RemoveDoorActionsPatch
[Info   :ModulePatch] Enabled patch EnhanceStashScrollingPatch
[Info   :ModulePatch] Enabled patch EnchanceTraderStashScrollingPatch
[Info   :ModulePatch] Enabled patch EnhanceFleaScrollingPatch
[Info   :ModulePatch] Enabled patch EnhanceMailScrollingPatch
[Info   :ModulePatch] Enabled patch MouseScrollingSpeedPatch
[Info   :ModulePatch] Enabled patch LightScrollerSpeedPatch
[Info   :ModulePatch] Enabled patch EnhanceHideoutScrollingPatch
[Info   :ModulePatch] Enabled patch EnhanceTaskListScrollingPatch
[Info   :ModulePatch] Enabled patch OpenLastTaskPatch
[Info   :ModulePatch] Enabled patch ContainerStackPatch
[Info   :ModulePatch] Enabled patch TopUpStackPatch
[Info   :ModulePatch] Enabled patch DetectSwapSourceContainerPatch
[Info   :ModulePatch] Enabled patch CleanupSwapSourceContainerPatch
[Info   :ModulePatch] Enabled patch ToggleForceSwapPatch
[Info   :ModulePatch] Enabled patch HighlightSwapSourcePatch
[Info   :ModulePatch] Enabled patch GridViewAcceptItemPatch
[Info   :ModulePatch] Enabled patch GridViewCanAcceptSwapPatch
[Info   :ModulePatch] Enabled patch GridViewForceTrickTargetPatch
[Info   :ModulePatch] Enabled patch SlotCanAcceptSwapPatch
[Info   :ModulePatch] Enabled patch DetectGridHighlightPrecheckPatch
[Info   :ModulePatch] Enabled patch DetectSlotHighlightPrecheckPatch
[Info   :ModulePatch] Enabled patch WeaponApplyPatch
[Info   :ModulePatch] Enabled patch DetectFilterForSwapPatch
[Info   :ModulePatch] Enabled patch FixNoGridErrorPatch
[Info   :ModulePatch] Enabled patch SwapOperationRaiseEventsPatch
[Info   :ModulePatch] Enabled patch RememberSwapGridHoverPatch
[Info   :ModulePatch] Enabled patch InspectWindowUpdateStatsOnSwapPatch
[Info   :ModulePatch] Enabled patch FixAddModFirearmOperationPatch
[Info   :ModulePatch] Enabled patch HideScaryTooltipPatch
[Info   :ModulePatch] Enabled patch ScavInventorySplitPatch
[Info   :ModulePatch] Enabled patch SyncStashScrollPatch
[Info   :ModulePatch] Enabled patch SyncOfferStashScrollPatch
[Info   :ModulePatch] Enabled patch TransferConfirmPatch
[Info   :ModulePatch] Enabled patch DetectWeaponPresetCloseTypePatch
[Info   :ModulePatch] Enabled patch ConfirmDiscardWeaponPresetChangesPatch
[Info   :ModulePatch] Enabled patch SavePresetPatch
[Info   :ModulePatch] Enabled patch InstantSavePresetPatch
[Info   :ModulePatch] Enabled patch NoUnsavedChangesPatch
[Info   :ModulePatch] Enabled patch EditBuildScreenZoomPatch
[Info   :ModulePatch] Enabled patch WeaponModdingScreenZoomPatch
[Info   :ModulePatch] Enabled patch NoInventoryZoomPatch
[Info   :ModulePatch] Enabled patch MoveTaskbarPatch
[Info   :ModulePatch] Enabled patch DoNotToggleOnMouseOverPatch
[Info   :ModulePatch] Enabled patch ToggleOnOpenPatch
[Info   :ModulePatch] Enabled patch DropdownHeightPatch
[Info   :ModulePatch] Enabled patch OfferViewTweaksPatch
[Info   :ModulePatch] Enabled patch SearchFilterPatch
[Info   :ModulePatch] Enabled patch SearchPatch
[Info   :ModulePatch] Enabled patch SearchKeyPatch
[Info   :ModulePatch] Enabled patch SearchKeyHandbookPatch
[Info   :ModulePatch] Enabled patch RagfairScreenShowPatch
[Info   :ModulePatch] Enabled patch OfferViewListCategoryPickedPatch
[Info   :ModulePatch] Enabled patch OfferViewListDoneLoadingPatch
[Info   :ModulePatch] Enabled patch ChangedViewListTypePatch
[Info   :ModulePatch] Enabled patch PlaceOfferClickPatch
[Info   :ModulePatch] Enabled patch ClosePatch
[Info   :ModulePatch] Enabled patch AutopopulatePricesPatch
[Info   :ModulePatch] Enabled patch SetRequirementPatch
[Info   :ModulePatch] Enabled patch BulkTogglePatch
[Info   :ModulePatch] Enabled patch MultipleStacksPatch
[Info   :ModulePatch] Enabled patch AssortUnlocksPatch
[Info   :ModulePatch] Enabled patch AutofillQuestItemsPatch
[Info   :ModulePatch] Enabled patch ContextMenuNamesPatch
[Info   :ModulePatch] Enabled patch PositionSubMenuPatch
[Info   :ModulePatch] Enabled patch PositionInsuranceSubMenuPatch
[Info   :ModulePatch] Enabled patch DeclareSubInteractionsInventoryPatch
[Info   :ModulePatch] Enabled patch CreateSubInteractionsInventoryPatch
[Info   :ModulePatch] Enabled patch DeclareSubInteractionsTradingPatch
[Info   :ModulePatch] Enabled patch CreateSubInteractionsTradingPatch
[Info   :ModulePatch] Enabled patch SniffInteractionButtonCreationPatch
[Info   :ModulePatch] Enabled patch ChangeInteractionButtonCreationPatch
[Info   :ModulePatch] Enabled patch EnableInsureInnerItemsPatch
[Info   :ModulePatch] Enabled patch DisableInsureOnUninsurable
[Info   :ModulePatch] Enabled patch DisableLoadPresetOnBulletsPatch
[Info   :ModulePatch] Enabled patch EmptyModSlotMenuPatch
[Info   :ModulePatch] Enabled patch EmptyModSlotMenuRemovePatch
[Info   :ModulePatch] Enabled patch EmptySlotMenuPatch
[Info   :ModulePatch] Enabled patch EmptySlotMenuRemovePatch
[Info   :ModulePatch] Enabled patch OpenWhileSearchingPatch
[Info   :ModulePatch] Enabled patch ModdingItemContextPatch
[Info   :ModulePatch] Enabled patch ContextMenuFontSizePatch
[Info   :ModulePatch] Enabled patch GetBuySellTabsPatch
[Info   :ModulePatch] Enabled patch SwitchOnClickPatch
[Info   :ModulePatch] Enabled patch RefreshOnSwitchPatch
[Info   :ModulePatch] Enabled patch RestoreTraderPatch
[Info   :ModulePatch] Enabled patch RestoreTabPatch
[Info   :ModulePatch] Enabled patch RememberTraderAndTabPatch
[Info   :ModulePatch] Enabled patch RememberAutoselectPatch
[Info   :ModulePatch] Enabled patch RestoreAutoselectPatch
[Info   :ModulePatch] Enabled patch SniffChatPanelClosePatch
[Info   :ModulePatch] Enabled patch ReopenMessagesPatch
